dataset,n,method,group,n_test,status,CDE_loss__before,CDE_loss__after,log_lik__before,log_lik__after,CRPS__before,CRPS__after,PIT_KS__before,PIT_KS__after,coverage_90__before,coverage_90__after,interval_width__before,interval_width__after,coverage_abs_err__before,coverage_abs_err__after
WaveEnergy,1000,Flow-Spline,baseline,250,ok,-1.5491259164090126e-05,-1.6067039577241892e-05,-11.246386718485033,-11.221528884833182,9396.463959713135,9353.029637134752,0.11057773975883545,0.04045147326030085,0.828,0.88,45222.431901392745,54060.405964088284,0.07200000000000006,0.020000000000000018
WaveEnergy,1000,Quantile-Tree,baseline,250,ok,-5.919961715640274e-06,-5.841139352426177e-06,-12.652371471825594,-12.664519496041459,26387.40283165009,26939.460765782787,0.0493117434834949,0.04,0.896,0.904,226724.51271442208,250681.5087930873,0.0040000000000000036,0.0040000000000000036
WaveEnergy,1000,Gamma-GLM,baseline,250,ok,-1.3686948290633451e-05,-2.844978705271442e-05,-11.454454592856777,-10.315604192043589,8839.80578519634,2979.9523481058504,0.4645835766720807,0.5733609311496708,1.0,0.996,123694.36321648491,24938.422262004235,0.09999999999999998,0.09599999999999997
WaveEnergy,1000,LinGauss-Homo-Ridge,baseline,250,ok,0.0,0.0,-23.025850929940454,-23.025850929940454,432086.96064799,432086.96064799,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9
WaveEnergy,1000,LinGauss-Hetero-Ridge,baseline,250,ok,0.0,0.0,-23.025850929940454,-23.025850929940454,432086.96064799,432086.96064799,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9
WaveEnergy,1000,Student-t-Ridge,baseline,250,ok,-0.00012705986760711192,-0.00011941220918358261,-8.66231773411273,-8.659278779644817,1019.1287817821834,1057.157039592312,0.30402580133619617,0.2599680330245759,1.0,1.0,7886.722183712419,7675.757708921266,0.09999999999999998,0.09999999999999998
WaveEnergy,1000,LogNormal-Homo-Ridge,baseline,250,ok,-0.00010767697308494394,-8.869067206969397e-05,-9.277637921252964,-9.15508466074389,1267.6550810244828,1309.3602451186393,0.22616122564185404,0.17188498345765452,0.972,0.94,11921.04883249539,9008.612763846231,0.07199999999999995,0.039999999999999925
WaveEnergy,1000,LogNormal-Hetero-Ridge,baseline,250,ok,-9.666913470973084e-05,-8.043622540831385e-05,-9.347269573970575,-9.276553087032593,1290.9062517714933,1330.8221193513918,0.22492662652208495,0.16240398308426585,0.956,0.932,11534.3334412304,9135.488168789934,0.05599999999999994,0.03200000000000003
WaveEnergy,1000,Gamma-GLM-Ridge,baseline,250,ok,-5.477717823122783e-06,-5.426920389582298e-06,-12.29505456432472,-12.28833329614965,29349.868866061624,29342.965411448935,0.06960603666243337,0.04160076936439172,0.936,0.868,188576.39757741732,165986.20931625503,0.03600000000000003,0.03200000000000003
WaveEnergy,1000,BART-Homo,baseline,250,ok,-1.183449728892701e-06,-2.596516073018703e-06,-13.645612134533986,-13.007068740395939,83988.28212621818,60565.90931958862,0.26350261904999583,0.06074489867755728,1.0,0.884,759988.7543691933,360167.20305157255,0.09999999999999998,0.016000000000000014
WaveEnergy,1000,BART-Hetero,baseline,250,ok,-1.1847185297688849e-06,-2.6086527795405722e-06,-13.645132472573723,-13.003456211584277,83888.91148349884,60338.33337138711,0.26315667963113193,0.061430727438612664,1.0,0.888,760012.0154108986,360210.2298134612,0.09999999999999998,0.01200000000000001
WaveEnergy,1000,CatMLP,baseline,250,ok,-3.99348027604338e-06,-3.815933721001174e-06,-12.557993525423901,-12.527303632397459,29607.21938266355,28621.155107993214,0.10586590755346792,0.03784234280811383,0.936,0.9,228548.1827525774,174068.57399126145,0.03600000000000003,0.0
WaveEnergy,10000,FlexCode-RF,baseline,2500,ok,-4.564156581772115e-06,-5.0367277999522956e-06,-12.594133059333888,-12.45914860055667,38559.61933669179,35601.474687521564,0.1140558022068422,0.0069705227582731455,0.9824,0.9012,396216.29234181694,228993.46250795154,0.08240000000000003,0.0011999999999999789
WaveEnergy,10000,TabPFN-2.5,foundation,2500,ok,-9.121649647698465e-05,-8.930123820032492e-05,-9.467746828941046,-9.099112960720497,1489.7997565204507,1254.31834162632,0.2762370070108068,0.1814587599556674,0.9996,0.9848,17599.60033078481,10465.39718237434,0.09960000000000002,0.08479999999999999
WaveEnergy,10000,RealTabPFN-2.5,foundation,2500,ok,-9.135367351104277e-05,-9.022201609138989e-05,-9.47196550238136,-9.069536080972393,1468.213470702653,1231.8305434935883,0.29643710006440493,0.17715348056049796,0.9996,0.9876,17708.537690354842,10255.5429996659,0.09960000000000002,0.08760000000000001
WaveEnergy,10000,TabICL-Quantiles,foundation,2500,ok,-5.288123675258145e-05,-5.1992072841737944e-05,-10.0224764645875,-9.977943450459046,3068.144312630706,3016.45052741706,0.10827482513665854,0.03774077466928738,0.9668,0.92,23082.774904735677,18535.441257409962,0.06679999999999997,0.020000000000000018
WaveEnergy,10000,LinearGauss-Homo,baseline,2500,ok,-0.00010292603091971966,-0.00010271060310101814,-8.80187714977829,-8.801875460206578,1599.57891216294,1600.8522560090803,0.25182554760066067,0.25021537992441456,0.9996,0.9996,8748.772166892275,8741.676298734183,0.09960000000000002,0.09960000000000002
WaveEnergy,10000,LinearGauss-Hetero,baseline,2500,ok,-4.0661050189172434e-07,-4.0661050189172434e-07,-22.99678852704728,-22.99678852704728,501281.61559004145,501281.61559004145,0.998,0.998,0.002,0.002,17.490347392161375,17.490347392161375,0.898,0.898
WaveEnergy,10000,Student-t,baseline,2500,ok,-0.0001276266638727341,-9.23226293284623e-05,-8.851593199325746,-10.244599731901836,1050.9576247606822,1831.8251389963157,0.3835656618369965,0.2817036126211047,0.9996,0.896,10147.605901825134,10220.420154938352,0.09960000000000002,0.0040000000000000036
WaveEnergy,10000,LogNormal-Homo,baseline,2500,ok,-0.00010109325448612987,-6.555931311479931e-05,-9.291364193388068,-9.264096549183444,1316.3337636772865,1499.9058572072092,0.2649909473733807,0.1907238223723423,0.9716,0.9472,12063.839299978263,9257.991005146647,0.0716,0.04720000000000002
WaveEnergy,10000,LogNormal-Hetero,baseline,2500,ok,-9.827992955330817e-05,-6.388178197588348e-05,-9.284516124815898,-9.27173293277191,1339.63095493712,1503.6031568005026,0.2758603286384099,0.18382365732567252,0.9724,0.9476,11880.321888500697,9270.198802359386,0.07240000000000002,0.047599999999999976
WaveEnergy,10000,MDN,baseline,2500,ok,-9.705488415695515e-05,-8.173229563707787e-05,-9.038170522120012,-9.04660876869923,1330.9247281471892,1368.1188115308505,0.2124655782355317,0.18329875266738038,0.9876,0.9716,11089.37157602278,9155.378108383895,0.08760000000000001,0.0716
WaveEnergy,10000,Flow-Spline,baseline,2500,ok,-6.19173708657895e-05,-6.169333208665907e-05,-9.778303258026407,-9.652403653617283,2429.8749827067913,2252.827941803933,0.21503177434880202,0.07605767635856173,0.9712,0.9404,18219.499467925943,14191.691934721208,0.07119999999999993,0.04039999999999999
WaveEnergy,10000,Gamma-GLM,baseline,2500,ok,-1.3646006130905936e-05,-9.40988095753424e-05,-11.461253933943112,-9.253522102049931,8861.987311378694,1451.7638008212734,0.46998325461309987,0.2621266327815418,0.9996,0.9752,123995.83348267303,12711.166068263323,0.09960000000000002,0.07519999999999993
WaveEnergy,10000,LinGauss-Homo-Ridge,baseline,2500,ok,-0.00010292606019352975,-0.00010271060341706983,-8.80187716401182,-8.80187546020943,1599.578722065358,1600.8522541405555,0.25182568372919933,0.25021537992441456,0.9996,0.9996,8748.758507803434,8741.676302098533,0.09960000000000002,0.09960000000000002
WaveEnergy,10000,LinGauss-Hetero-Ridge,baseline,2500,ok,0.0,0.0,-23.02585092994045,-23.02585092994045,502333.4656484867,502333.4656484867,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9
WaveEnergy,10000,Student-t-Ridge,baseline,2500,ok,-0.0001276266680432924,-9.23203328641851e-05,-8.851593202098972,-10.244552647331972,1050.9575963815898,1831.7915041190506,0.3835638929327623,0.2817036126211047,0.9996,0.896,10147.606664735136,10219.583559854887,0.09960000000000002,0.0040000000000000036
WaveEnergy,10000,LogNormal-Homo-Ridge,baseline,2500,ok,-0.00010109324766462957,-6.55593689456081e-05,-9.291364257474259,-9.26409683245579,1316.3341016872128,1499.9059850847098,0.26498859199783176,0.1907247947356316,0.9716,0.9472,12063.837426211121,9257.993906306807,0.0716,0.04720000000000002
WaveEnergy,10000,LogNormal-Hetero-Ridge,baseline,2500,ok,-9.872479008413477e-05,-6.419328400493643e-05,-9.287434523832129,-9.26996996851912,1338.9583844815363,1502.648947407531,0.27824525585357507,0.18615917052325306,0.9732,0.9484,11989.351744001204,9293.16496091231,0.07319999999999993,0.0484
WaveEnergy,10000,Gamma-GLM-Ridge,baseline,2500,ok,-5.286500270537641e-06,-5.251315754427419e-06,-12.342174900316524,-12.343853853672531,30854.018256001997,30833.746366129213,0.025109668033858223,0.005541108026506203,0.906,0.9048,184516.06575743484,181497.1582295491,0.006000000000000005,0.0048000000000000265
WaveEnergy,10000,BART-Homo,baseline,2500,ok,-1.0380833948220872e-06,-2.608134701818797e-06,-13.780924715283868,-13.042027769347499,92983.96916371402,61981.597013688435,0.27960377728301644,0.008645495409448312,0.9996,0.8992,868763.8206826336,366219.23890525615,0.09960000000000002,0.0008000000000000229
WaveEnergy,10000,CatMLP,baseline,2500,ok,-3.173569219243032e-05,-3.581334587171825e-05,-10.585819145278407,-10.44929833672185,5070.263504067893,4834.12294794159,0.12989923633006487,0.026641388648215497,0.9632,0.9092,40389.98017929723,28116.00401517272,0.06319999999999992,0.009199999999999986
WaveEnergy,20000,FlexCode-RF,baseline,5000,ok,-4.632018178294587e-06,-5.081905642256636e-06,-12.60049381187803,-12.478694869442453,39038.22455939867,36247.15069433142,0.09866712869897465,0.005438481253780908,0.9814,0.8986,409278.3626496474,229045.80241236396,0.08140000000000003,0.0014000000000000679
WaveEnergy,20000,TabPFN-2.5,foundation,5000,ok,-8.655668070575984e-05,-8.384019557606864e-05,-9.512146585321384,-9.138756499960438,1616.73693084151,1287.4442646523764,0.30246079052610464,0.17616071727376847,0.9996,0.9862,18344.23771257606,10812.36926331536,0.09960000000000002,0.08619999999999994
WaveEnergy,20000,RealTabPFN-2.5,foundation,5000,ok,-8.795880573278339e-05,-8.614402976270179e-05,-9.50074445835694,-9.094174904856368,1552.4616203480355,1241.3148312655203,0.33811890538386025,0.18702670365553686,1.0,0.9852,18283.409124063794,10500.829915323871,0.09999999999999998,0.08519999999999994
WaveEnergy,20000,TabICL-Quantiles,foundation,5000,ok,-5.547077891986471e-05,-5.475804957342534e-05,-9.970500882705108,-9.910796609160746,2871.7509493870048,2813.867784280773,0.09523031517524183,0.04458080296202638,0.9738,0.9216,22755.4033688937,17663.730020721425,0.07379999999999998,0.021599999999999953
WaveEnergy,20000,LinearGauss-Homo,baseline,5000,ok,-9.941584868726505e-05,-9.864140028044725e-05,-8.8336390310641,-8.833616538124902,1254.3352185341337,1259.276415326634,0.2556721703503292,0.2494570612272955,1.0,1.0,9093.361726908359,9066.790190352136,0.09999999999999998,0.09999999999999998
WaveEnergy,20000,LinearGauss-Hetero,baseline,5000,ok,-8.944322727333465e-07,-8.944322727333465e-07,-22.95639924864223,-22.95639924864223,500813.2229542695,500813.2229542695,0.9952,0.9952,0.0048,0.0048,43.5205929136903,43.5205929136903,0.8952,0.8952
WaveEnergy,20000,Student-t,baseline,5000,ok,-0.00012271033654414557,-0.00010952559675384341,-8.883346176891296,-8.845592086445732,1086.6372900561412,1190.5112315229283,0.38205232925543464,0.2808549851892149,1.0,1.0,10485.63830811799,9647.675427249036,0.09999999999999998,0.09999999999999998
WaveEnergy,20000,LogNormal-Homo,baseline,5000,ok,-9.713602426357426e-05,-6.12549214701675e-05,-9.30839553078195,-9.289439753101856,1343.9693212544505,1531.304552238523,0.2692988749592886,0.19447425777210225,0.9718,0.95,12292.447177444988,9571.944594418159,0.07179999999999997,0.04999999999999993
WaveEnergy,20000,LogNormal-Hetero,baseline,5000,ok,-9.453760663353916e-05,-6.161906422035422e-05,-9.302754426838012,-9.285641293906583,1377.5401781374146,1545.516078724188,0.2719529284504011,0.18561735396059395,0.9724,0.9486,12232.505424019844,9581.907699731992,0.07240000000000002,0.04859999999999998
WaveEnergy,20000,MDN,baseline,5000,ok,-6.851407669538168e-05,-5.804091041444066e-05,-9.579474556756244,-9.537916565805892,1949.5188555931254,1880.5339920262963,0.13459160190083036,0.08708410252859217,0.9776,0.9384,17197.552876619644,12838.338028293421,0.0776,0.03839999999999999
WaveEnergy,20000,Flow-Spline,baseline,5000,ok,-8.498234169759118e-05,-7.43173758163522e-05,-9.152752646471287,-9.101186080229791,1392.357495356395,1426.49427126871,0.3290278703036894,0.24667611227711927,0.9892,0.9776,11020.297076127505,9552.17267543554,0.08919999999999995,0.0776
WaveEnergy,20000,Gamma-GLM,baseline,5000,ok,-1.3644901453689107e-05,-9.13813390792832e-05,-11.45738932166031,-9.269302312517047,8870.020565470835,1472.3257046483866,0.47063851072627116,0.2583179646554943,1.0,0.9762,124113.89720885632,12920.010734114512,0.09999999999999998,0.07619999999999993
WaveEnergy,20000,LinGauss-Homo-Ridge,baseline,5000,ok,-9.941555624828281e-05,-9.864140028044725e-05,-8.833639019410867,-8.833616538124902,1254.3370882431684,1259.276415326634,0.25566486046085923,0.2494570612272955,1.0,1.0,9093.345658019553,9066.790190352136,0.09999999999999998,0.09999999999999998
WaveEnergy,20000,LinGauss-Hetero-Ridge,baseline,5000,ok,-9.010155610488782e-07,-9.010155610488782e-07,-22.956381172009163,-22.956381172009163,500717.5179467047,500717.5179467047,0.9952,0.9952,0.0048,0.0048,43.5205929136903,43.5205929136903,0.8952,0.8952
WaveEnergy,20000,Student-t-Ridge,baseline,5000,ok,-0.00012271035185772877,-0.00010952559443286034,-8.88334625881585,-8.845592085784414,1086.637104006622,1190.5112457654127,0.3820480717644671,0.2808549851892149,1.0,1.0,10485.63990804967,9647.675386900853,0.09999999999999998,0.09999999999999998
WaveEnergy,20000,LogNormal-Homo-Ridge,baseline,5000,ok,-9.71360342684997e-05,-6.125581803962399e-05,-9.308395387428853,-9.28944760528625,1343.9688618781067,1531.3141182989766,0.26929472846969893,0.1944948411301459,0.9718,0.95,12292.44736904999,9571.963806162972,0.07179999999999997,0.04999999999999993
WaveEnergy,20000,LogNormal-Hetero-Ridge,baseline,5000,ok,-9.451822771252091e-05,-6.159899281457753e-05,-9.3025373831387,-9.285953803085338,1377.1556971680156,1544.731780782733,0.2724665053181553,0.1856495187459776,0.9724,0.9486,12226.56886841304,9582.482833816975,0.07240000000000002,0.04859999999999998
WaveEnergy,20000,Gamma-GLM-Ridge,baseline,5000,ok,-5.17023791924891e-06,-5.168611857679614e-06,-12.358041570834798,-12.357434848532511,31384.22844197221,31357.902933851994,0.029873201783367054,0.004937372445948884,0.9006,0.8994,183920.51214826014,183620.89270020975,0.0005999999999999339,0.0006000000000000449
WaveEnergy,20000,BART-Homo,baseline,5000,ok,-9.928273403027248e-07,-2.5575627268541658e-06,-13.81779420938756,-13.048020140995645,96567.75085135852,62991.68817302771,0.2987191509790822,0.008136519906556727,0.9994,0.9008,900616.3161455578,376487.29084606434,0.09939999999999993,0.0008000000000000229
WaveEnergy,20000,CatMLP,baseline,5000,ok,-4.02716602169789e-05,-4.8385369116210706e-05,-10.356925511637739,-10.099884000348679,3927.849897502151,3549.638386454892,0.16585241564378833,0.04499747188133385,0.9886,0.915,36931.8448222392,21286.31116739797,0.08860000000000001,0.015000000000000013
WaveEnergy,50,FlexCode-RF,baseline,13,skipped:too_small,-2.9763446553013494e-06,,-12.879723912793622,,43899.34646065532,,0.28390546328993477,,1.0,,417087.2454498283,,0.09999999999999998,
WaveEnergy,50,TabPFN-2.5,foundation,13,skipped:too_small,-4.084997264378089e-06,,-12.562709482236833,,35019.16885484465,,0.3145666627069731,,1.0,,308203.5121435575,,0.09999999999999998,
WaveEnergy,50,RealTabPFN-2.5,foundation,13,skipped:too_small,-4.1482905066198805e-06,,-12.54997779021534,,34696.48183465675,,0.31493996728370743,,1.0,,302771.31291922915,,0.09999999999999998,
WaveEnergy,50,TabICL-Quantiles,foundation,13,skipped:too_small,-5.3917203364781955e-06,,-12.353119646366935,,33268.03160229395,,0.21100240922676072,,0.9230769230769231,,228507.2628501199,,0.023076923076923106,
WaveEnergy,50,MDN,baseline,13,skipped:too_small,2.6744993842903255e-06,,-12.815259026436449,,32864.6319019442,,0.35303061055248947,,0.7692307692307693,,173913.2800426514,,0.13076923076923075,
WaveEnergy,50,Flow-Spline,baseline,13,skipped:too_small,-1.6033830337791508e-06,,-13.053812799666682,,39583.77047674601,,0.285388809946209,,1.0,,379752.82464687765,,0.09999999999999998,
WaveEnergy,50,Quantile-Tree,baseline,13,skipped:too_small,1.5994637025328593e-06,,-13.189265185326366,,41545.3988050837,,0.43658958771201106,,0.8461538461538461,,264874.55755858583,,0.05384615384615388,
WaveEnergy,50,LinGauss-Homo-Ridge,baseline,13,skipped:too_small,-6.394292031181952e-06,,-12.19160827944632,,20612.380543916177,,0.34823920678952813,,1.0,,243759.14567666035,,0.09999999999999998,
WaveEnergy,50,LinGauss-Hetero-Ridge,baseline,13,skipped:too_small,0.0,,-23.025850929940457,,330027.58130730543,,1.0,,0.0,,0.0,,0.9,
WaveEnergy,50,Student-t-Ridge,baseline,13,skipped:too_small,-6.48855784628057e-06,,-12.177396742539132,,20394.909416597526,,0.3470055163084538,,1.0,,240596.4162484165,,0.09999999999999998,
WaveEnergy,50,LogNormal-Homo-Ridge,baseline,13,skipped:too_small,-6.292934141057328e-06,,-12.20791746771629,,20752.49749378497,,0.3304449013099302,,1.0,,248781.76241813303,,0.09999999999999998,
WaveEnergy,50,LogNormal-Hetero-Ridge,baseline,13,skipped:too_small,0.0002803569118187519,,-20.95805103493381,,16533.28946403941,,0.4648628525149189,,0.15384615384615385,,5929.521663764277,,0.7461538461538462,
WaveEnergy,50,Gamma-GLM-Ridge,baseline,13,skipped:too_small,-4.740653520550919e-06,,-12.45476270709606,,29667.594257160457,,0.2831619371310377,,1.0,,295237.36395455024,,0.09999999999999998,
WaveEnergy,50,BART-Homo,baseline,13,skipped:too_small,-1.5181867445666611e-06,,-13.393404993709641,,62675.24883744214,,0.3872006702784736,,1.0,,589175.20664538,,0.09999999999999998,
WaveEnergy,50,BART-Hetero,baseline,13,skipped:too_small,-1.5229997310174682e-06,,-13.392694638361068,,62535.367301869155,,0.38065393197765285,,1.0,,589452.4429078997,,0.09999999999999998,
